:START_ID(restaurants),:END_ID(categories)
iGJ6-XgJrOkEgm-ahmS4sA,25
iGJ6-XgJrOkEgm-ahmS4sA,16
iGJ6-XgJrOkEgm-ahmS4sA,22
iGJ6-XgJrOkEgm-ahmS4sA,1
ht70fX_P9ufTqDxIjtbwpA,11
ht70fX_P9ufTqDxIjtbwpA,83
ht70fX_P9ufTqDxIjtbwpA,21
ht70fX_P9ufTqDxIjtbwpA,8
ht70fX_P9ufTqDxIjtbwpA,22
ht70fX_P9ufTqDxIjtbwpA,34
ht70fX_P9ufTqDxIjtbwpA,1
ht70fX_P9ufTqDxIjtbwpA,5
VkHexf3mBy-8hu2vsSVd4g,19
VkHexf3mBy-8hu2vsSVd4g,177
VkHexf3mBy-8hu2vsSVd4g,1
VkHexf3mBy-8hu2vsSVd4g,146
VkHexf3mBy-8hu2vsSVd4g,14
VkHexf3mBy-8hu2vsSVd4g,20
e4GIbSFHess2qAopZNzxMQ,26
e4GIbSFHess2qAopZNzxMQ,1
e4GIbSFHess2qAopZNzxMQ,74
e4GIbSFHess2qAopZNzxMQ,66
9KPLUSHOx2vgaK7n_tYs2Q,19
9KPLUSHOx2vgaK7n_tYs2Q,56
9KPLUSHOx2vgaK7n_tYs2Q,1
vfaKBk38ajlSYnXBc9dmEQ,3
vfaKBk38ajlSYnXBc9dmEQ,1
vfaKBk38ajlSYnXBc9dmEQ,10
vfaKBk38ajlSYnXBc9dmEQ,74
JqdovxCkzQgj872gX4qZxA,1
JqdovxCkzQgj872gX4qZxA,12
B61ZWIX1AEl76A2WEdDZMw,29
B61ZWIX1AEl76A2WEdDZMw,1
yoOKenFN8L3BS80iOi083A,12
yoOKenFN8L3BS80iOi083A,128
yoOKenFN8L3BS80iOi083A,1
YFIk4noVT4mrdF2fiEr85w,1
YFIk4noVT4mrdF2fiEr85w,42
YFIk4noVT4mrdF2fiEr85w,10
YFIk4noVT4mrdF2fiEr85w,3
XxptQeCkYTcDy4gQRAg9UQ,1
XxptQeCkYTcDy4gQRAg9UQ,22
XxptQeCkYTcDy4gQRAg9UQ,14
XxptQeCkYTcDy4gQRAg9UQ,75
XxptQeCkYTcDy4gQRAg9UQ,120
1mDmIanzPk0zEEytGdtaHg,15
1mDmIanzPk0zEEytGdtaHg,1
ga8LWom8Xzu0ZKaohW7Jtg,135
ga8LWom8Xzu0ZKaohW7Jtg,4
ga8LWom8Xzu0ZKaohW7Jtg,128
ga8LWom8Xzu0ZKaohW7Jtg,1
ga8LWom8Xzu0ZKaohW7Jtg,12
ga8LWom8Xzu0ZKaohW7Jtg,22
6pWjGY72eQJ99Khs2adWZg,24
6pWjGY72eQJ99Khs2adWZg,1
6pWjGY72eQJ99Khs2adWZg,25
jMOIi_o4pmPwR_Q8P7gS5Q,1
jMOIi_o4pmPwR_Q8P7gS5Q,3
jMOIi_o4pmPwR_Q8P7gS5Q,148
jMOIi_o4pmPwR_Q8P7gS5Q,9
jMOIi_o4pmPwR_Q8P7gS5Q,16
jMOIi_o4pmPwR_Q8P7gS5Q,26
jMOIi_o4pmPwR_Q8P7gS5Q,103
jMOIi_o4pmPwR_Q8P7gS5Q,6
mNKL1JPiN2zBrUmIgTM56A,15
mNKL1JPiN2zBrUmIgTM56A,1
_-OXe_vQnPRZp7-JBqXmbA,48
_-OXe_vQnPRZp7-JBqXmbA,1
B0SPP0RsKkJxf6zK6mG9kw,1
B0SPP0RsKkJxf6zK6mG9kw,56
vkffDkvbUwkgEXoBbCAXng,34
vkffDkvbUwkgEXoBbCAXng,10
vkffDkvbUwkgEXoBbCAXng,58
vkffDkvbUwkgEXoBbCAXng,25
vkffDkvbUwkgEXoBbCAXng,3
vkffDkvbUwkgEXoBbCAXng,74
vkffDkvbUwkgEXoBbCAXng,1
vkffDkvbUwkgEXoBbCAXng,26
5k1Hk_ETYdNASh4IrmCXKg,1
5k1Hk_ETYdNASh4IrmCXKg,39
5k1Hk_ETYdNASh4IrmCXKg,40
5k1Hk_ETYdNASh4IrmCXKg,30
5k1Hk_ETYdNASh4IrmCXKg,38
5k1Hk_ETYdNASh4IrmCXKg,25
5k1Hk_ETYdNASh4IrmCXKg,22
z_MefzpYwQkxXorCdQTUjw,85
z_MefzpYwQkxXorCdQTUjw,1
luUGLqA3Gxv5raCJOAzblw,29
luUGLqA3Gxv5raCJOAzblw,15
luUGLqA3Gxv5raCJOAzblw,28
luUGLqA3Gxv5raCJOAzblw,6
luUGLqA3Gxv5raCJOAzblw,1
luUGLqA3Gxv5raCJOAzblw,9
luUGLqA3Gxv5raCJOAzblw,32
luUGLqA3Gxv5raCJOAzblw,89
zgSZxYaCI0wcMTR0Dxd7oQ,9
zgSZxYaCI0wcMTR0Dxd7oQ,43
zgSZxYaCI0wcMTR0Dxd7oQ,1
zgSZxYaCI0wcMTR0Dxd7oQ,6
zgSZxYaCI0wcMTR0Dxd7oQ,26
zgSZxYaCI0wcMTR0Dxd7oQ,16
V291Oax3fUUxUzXnOpOqCQ,133
V291Oax3fUUxUzXnOpOqCQ,48
V291Oax3fUUxUzXnOpOqCQ,1
Iud8PGRJx53S4zpBVC2pSQ,15
Iud8PGRJx53S4zpBVC2pSQ,1
yJ2585fQD8lcuckZ4QIdmw,13
yJ2585fQD8lcuckZ4QIdmw,1
e4Ykq4wvcUmBQmJTMd3Vzw,35
e4Ykq4wvcUmBQmJTMd3Vzw,12
e4Ykq4wvcUmBQmJTMd3Vzw,25
e4Ykq4wvcUmBQmJTMd3Vzw,1
Nr2_KH54XKYxVV99zLkm_w,0
Nr2_KH54XKYxVV99zLkm_w,1
L7r4uOZT58z1Vv-rGlSZBg,72
L7r4uOZT58z1Vv-rGlSZBg,22
L7r4uOZT58z1Vv-rGlSZBg,1
L7r4uOZT58z1Vv-rGlSZBg,16
L7r4uOZT58z1Vv-rGlSZBg,30
Fs08fD1W5krz7vkc-qmpAA,15
Fs08fD1W5krz7vkc-qmpAA,1
Fs08fD1W5krz7vkc-qmpAA,37
bjE19DpRbN-OgTMVaMwpJg,1
bjE19DpRbN-OgTMVaMwpJg,28
bjE19DpRbN-OgTMVaMwpJg,35
bjE19DpRbN-OgTMVaMwpJg,26
bjE19DpRbN-OgTMVaMwpJg,31
kehm5RaeTwFNT43jfm7BSQ,1
kehm5RaeTwFNT43jfm7BSQ,6
kehm5RaeTwFNT43jfm7BSQ,9
kehm5RaeTwFNT43jfm7BSQ,15
9tXwyr5Yqu4WnuCLOUPtrQ,1
9tXwyr5Yqu4WnuCLOUPtrQ,0
9tXwyr5Yqu4WnuCLOUPtrQ,95
veEVH9fwkhs_iR38LlK2yA,1
veEVH9fwkhs_iR38LlK2yA,33
veEVH9fwkhs_iR38LlK2yA,16
veEVH9fwkhs_iR38LlK2yA,26
9QsamgtWTCpiYVrFr-p26w,1
9QsamgtWTCpiYVrFr-p26w,31
9QsamgtWTCpiYVrFr-p26w,0
IiWJAgqRZnccukTwi_YjvQ,0
IiWJAgqRZnccukTwi_YjvQ,1
Da1Cc7gaouF_2avorSj-PA,30
Da1Cc7gaouF_2avorSj-PA,22
Da1Cc7gaouF_2avorSj-PA,1
ssCzAwPICd79FWhkqdpgBg,32
ssCzAwPICd79FWhkqdpgBg,26
ssCzAwPICd79FWhkqdpgBg,1
Un6hqD_6kzW1VW8SVuN7SA,0
Un6hqD_6kzW1VW8SVuN7SA,1
-VbtijUhH4xVP7cZbEo6-Q,6
-VbtijUhH4xVP7cZbEo6-Q,9
-VbtijUhH4xVP7cZbEo6-Q,32
-VbtijUhH4xVP7cZbEo6-Q,26
-VbtijUhH4xVP7cZbEo6-Q,1
-VbtijUhH4xVP7cZbEo6-Q,81
-VbtijUhH4xVP7cZbEo6-Q,28
-VbtijUhH4xVP7cZbEo6-Q,5
XqOSW0xVG7796_l_5-ai1A,1
XqOSW0xVG7796_l_5-ai1A,86
XqOSW0xVG7796_l_5-ai1A,76
XqOSW0xVG7796_l_5-ai1A,0
XqOSW0xVG7796_l_5-ai1A,9
XqOSW0xVG7796_l_5-ai1A,6
XqOSW0xVG7796_l_5-ai1A,78
XqOSW0xVG7796_l_5-ai1A,29
skP6KUZgrEzY1udMSfBOyA,1
skP6KUZgrEzY1udMSfBOyA,45
skP6KUZgrEzY1udMSfBOyA,12
FB8GTSt4sBBNA9yZPZ4teA,159
FB8GTSt4sBBNA9yZPZ4teA,56
FB8GTSt4sBBNA9yZPZ4teA,1
_6BDxk8486ZYiRwpPmQewg,6
_6BDxk8486ZYiRwpPmQewg,1
_6BDxk8486ZYiRwpPmQewg,178
_6BDxk8486ZYiRwpPmQewg,9
_6BDxk8486ZYiRwpPmQewg,74
gV-u_5SA-htqslt2yUaLgg,1
gV-u_5SA-htqslt2yUaLgg,37
ZzN0X75GAtJTd-WOdPGNtw,1
ZzN0X75GAtJTd-WOdPGNtw,9
ZzN0X75GAtJTd-WOdPGNtw,0
ZzN0X75GAtJTd-WOdPGNtw,6
-q8Dnex7CtMFkg04gDd09A,1
-q8Dnex7CtMFkg04gDd09A,25
Uq-y9KERobbe95mVet8NWw,26
Uq-y9KERobbe95mVet8NWw,12
Uq-y9KERobbe95mVet8NWw,31
Uq-y9KERobbe95mVet8NWw,130
Uq-y9KERobbe95mVet8NWw,1
VmxGFqtplC3yIOClQ3Tulg,1
VmxGFqtplC3yIOClQ3Tulg,0
aqLHq0LCuqgVVjcsjeyTbA,1
aqLHq0LCuqgVVjcsjeyTbA,32
aqLHq0LCuqgVVjcsjeyTbA,15
aqLHq0LCuqgVVjcsjeyTbA,6
aqLHq0LCuqgVVjcsjeyTbA,26
aqLHq0LCuqgVVjcsjeyTbA,76
aqLHq0LCuqgVVjcsjeyTbA,9
wANOZ3zhbnWMchaeHfksSw,45
wANOZ3zhbnWMchaeHfksSw,1
wANOZ3zhbnWMchaeHfksSw,32
wANOZ3zhbnWMchaeHfksSw,25
_e0k_CGqUSp0_c17GaLSzg,12
_e0k_CGqUSp0_c17GaLSzg,26
_e0k_CGqUSp0_c17GaLSzg,1
yOWecDeW4MIBj-Hbpen3Pw,167
yOWecDeW4MIBj-Hbpen3Pw,34
yOWecDeW4MIBj-Hbpen3Pw,166
yOWecDeW4MIBj-Hbpen3Pw,1
yOWecDeW4MIBj-Hbpen3Pw,22
qWLHeczMVxxanXnMldknJw,1
qWLHeczMVxxanXnMldknJw,56
s4sR4VUo5bzMcpXuiAj-EA,1
s4sR4VUo5bzMcpXuiAj-EA,42
s4sR4VUo5bzMcpXuiAj-EA,16
s4sR4VUo5bzMcpXuiAj-EA,33
s4sR4VUo5bzMcpXuiAj-EA,34
s4sR4VUo5bzMcpXuiAj-EA,25
fg82H-02ojEUHAgDKk0Acw,31
fg82H-02ojEUHAgDKk0Acw,1
fg82H-02ojEUHAgDKk0Acw,32
4sZVseAd2XZrSReEmBlMFQ,28
4sZVseAd2XZrSReEmBlMFQ,29
4sZVseAd2XZrSReEmBlMFQ,26
4sZVseAd2XZrSReEmBlMFQ,1
FXyX5mm_2daiHTzEMukVEw,49
FXyX5mm_2daiHTzEMukVEw,26
FXyX5mm_2daiHTzEMukVEw,58
FXyX5mm_2daiHTzEMukVEw,1
FXyX5mm_2daiHTzEMukVEw,35
FXyX5mm_2daiHTzEMukVEw,31
TqDErLK4t0TfSiFzxuocuQ,1
TqDErLK4t0TfSiFzxuocuQ,45
TqDErLK4t0TfSiFzxuocuQ,25
TqDErLK4t0TfSiFzxuocuQ,24
t33PAjYsxtFw--8NpLKfNg,86
t33PAjYsxtFw--8NpLKfNg,34
t33PAjYsxtFw--8NpLKfNg,16
t33PAjYsxtFw--8NpLKfNg,22
t33PAjYsxtFw--8NpLKfNg,1
t33PAjYsxtFw--8NpLKfNg,67
t33PAjYsxtFw--8NpLKfNg,25
Lmb-iJGzBu_1W-dEvB3TBQ,1
Lmb-iJGzBu_1W-dEvB3TBQ,15
6T-hXleL9aMLf-sezBjs9Q,31
6T-hXleL9aMLf-sezBjs9Q,56
6T-hXleL9aMLf-sezBjs9Q,1
Me4mO0eMVp5ZY3Smznr7tQ,0
Me4mO0eMVp5ZY3Smznr7tQ,31
Me4mO0eMVp5ZY3Smznr7tQ,1
Me4mO0eMVp5ZY3Smznr7tQ,52
1vMvq4kXlOmSdPDWp_1shg,179
1vMvq4kXlOmSdPDWp_1shg,1
1vMvq4kXlOmSdPDWp_1shg,22
1vMvq4kXlOmSdPDWp_1shg,25
1vMvq4kXlOmSdPDWp_1shg,42
1vMvq4kXlOmSdPDWp_1shg,30
CBDzS_gMn_-jO3_4XXVYeA,26
CBDzS_gMn_-jO3_4XXVYeA,9
CBDzS_gMn_-jO3_4XXVYeA,6
CBDzS_gMn_-jO3_4XXVYeA,1
XmlF_2NbH65tDiSd2u2M5A,25
XmlF_2NbH65tDiSd2u2M5A,1
XmlF_2NbH65tDiSd2u2M5A,18
XmlF_2NbH65tDiSd2u2M5A,131
XmlF_2NbH65tDiSd2u2M5A,28
XmlF_2NbH65tDiSd2u2M5A,45
4JR06JiS8W8ieXoF1ZWkGg,24
4JR06JiS8W8ieXoF1ZWkGg,1
4JR06JiS8W8ieXoF1ZWkGg,42
k2qArgJgsWWrtWT_r0rRlQ,1
k2qArgJgsWWrtWT_r0rRlQ,16
k2qArgJgsWWrtWT_r0rRlQ,30
k2qArgJgsWWrtWT_r0rRlQ,22
srk9xvVrkXrEKUP-7oXAfQ,74
srk9xvVrkXrEKUP-7oXAfQ,43
srk9xvVrkXrEKUP-7oXAfQ,3
srk9xvVrkXrEKUP-7oXAfQ,6
srk9xvVrkXrEKUP-7oXAfQ,76
srk9xvVrkXrEKUP-7oXAfQ,1
srk9xvVrkXrEKUP-7oXAfQ,9
srk9xvVrkXrEKUP-7oXAfQ,10
srk9xvVrkXrEKUP-7oXAfQ,32
srk9xvVrkXrEKUP-7oXAfQ,96
srk9xvVrkXrEKUP-7oXAfQ,26
8o3w3Tu368WTFz45rMLvYQ,1
8o3w3Tu368WTFz45rMLvYQ,6
8o3w3Tu368WTFz45rMLvYQ,15
8o3w3Tu368WTFz45rMLvYQ,58
8o3w3Tu368WTFz45rMLvYQ,9
8o3w3Tu368WTFz45rMLvYQ,42
8o3w3Tu368WTFz45rMLvYQ,81
VBt9CM3hcetWVDREp-_IrA,56
VBt9CM3hcetWVDREp-_IrA,177
VBt9CM3hcetWVDREp-_IrA,1
VfkltVSN0Yhyu0Cgwhml4w,4
VfkltVSN0Yhyu0Cgwhml4w,1
wP9W_KYu7qASDfkVZDP87Q,76
wP9W_KYu7qASDfkVZDP87Q,6
wP9W_KYu7qASDfkVZDP87Q,26
wP9W_KYu7qASDfkVZDP87Q,9
wP9W_KYu7qASDfkVZDP87Q,4
wP9W_KYu7qASDfkVZDP87Q,29
wP9W_KYu7qASDfkVZDP87Q,1
t13D7cAJSWtJj19uatqoXA,6
t13D7cAJSWtJj19uatqoXA,9
t13D7cAJSWtJj19uatqoXA,7
t13D7cAJSWtJj19uatqoXA,20
t13D7cAJSWtJj19uatqoXA,1
t13D7cAJSWtJj19uatqoXA,14
4OX0hYoXnXB9ihtptZByug,1
4OX0hYoXnXB9ihtptZByug,79
s_sEMaNkRtwjEFJfStaOgQ,1
s_sEMaNkRtwjEFJfStaOgQ,128
s_sEMaNkRtwjEFJfStaOgQ,33
s_sEMaNkRtwjEFJfStaOgQ,130
d9-_PYtP-qklQ9Q7iLU8cw,25
d9-_PYtP-qklQ9Q7iLU8cw,35
d9-_PYtP-qklQ9Q7iLU8cw,1
d9-_PYtP-qklQ9Q7iLU8cw,88
d9-_PYtP-qklQ9Q7iLU8cw,22
_yqi2ut_GE9R13ZmMoqz1g,89
_yqi2ut_GE9R13ZmMoqz1g,9
_yqi2ut_GE9R13ZmMoqz1g,6
_yqi2ut_GE9R13ZmMoqz1g,1
_yqi2ut_GE9R13ZmMoqz1g,32
_yqi2ut_GE9R13ZmMoqz1g,26
EP9K6qXOyHFq_0tp93wh9Q,9
EP9K6qXOyHFq_0tp93wh9Q,6
EP9K6qXOyHFq_0tp93wh9Q,26
EP9K6qXOyHFq_0tp93wh9Q,1
EP9K6qXOyHFq_0tp93wh9Q,29
LGYzaCmNj3_FiG-r8U1-mw,15
LGYzaCmNj3_FiG-r8U1-mw,4
LGYzaCmNj3_FiG-r8U1-mw,26
LGYzaCmNj3_FiG-r8U1-mw,1
wz_wBcvlHhLi6DGKi_MPOw,25
wz_wBcvlHhLi6DGKi_MPOw,16
wz_wBcvlHhLi6DGKi_MPOw,33
wz_wBcvlHhLi6DGKi_MPOw,1
b2eIruLWQpwgeoSWExmTVA,22
b2eIruLWQpwgeoSWExmTVA,72
b2eIruLWQpwgeoSWExmTVA,1
YCLI8aFvdM3uUE-MgrPJZQ,26
YCLI8aFvdM3uUE-MgrPJZQ,1
YCLI8aFvdM3uUE-MgrPJZQ,16
rt-b9ewIBHvlYlNuoCx2cA,25
rt-b9ewIBHvlYlNuoCx2cA,1
rt-b9ewIBHvlYlNuoCx2cA,54
rt-b9ewIBHvlYlNuoCx2cA,126
rt-b9ewIBHvlYlNuoCx2cA,22
rt-b9ewIBHvlYlNuoCx2cA,12
hJvw6uua0KFIfBF44Hf2Eg,1
hJvw6uua0KFIfBF44Hf2Eg,4
hJvw6uua0KFIfBF44Hf2Eg,180
hJvw6uua0KFIfBF44Hf2Eg,12
hJvw6uua0KFIfBF44Hf2Eg,3
hJvw6uua0KFIfBF44Hf2Eg,10
L-vZQuTZFNqjRdXdUnlurQ,0
L-vZQuTZFNqjRdXdUnlurQ,1
CE4huEPSU8-7CRoxqcNfBA,25
CE4huEPSU8-7CRoxqcNfBA,1
CE4huEPSU8-7CRoxqcNfBA,12
CE4huEPSU8-7CRoxqcNfBA,45
CE4huEPSU8-7CRoxqcNfBA,34
h3mMPUeFLnd6JjlztFBRXg,56
h3mMPUeFLnd6JjlztFBRXg,1
h3mMPUeFLnd6JjlztFBRXg,17
h3mMPUeFLnd6JjlztFBRXg,127
Ick2_d3ywqp7d7Sf1Keb6A,1
Ick2_d3ywqp7d7Sf1Keb6A,120
Ick2_d3ywqp7d7Sf1Keb6A,25
Ick2_d3ywqp7d7Sf1Keb6A,29
Ick2_d3ywqp7d7Sf1Keb6A,22
gk3hzKydevLKZ2FVmJdt-A,9
gk3hzKydevLKZ2FVmJdt-A,6
gk3hzKydevLKZ2FVmJdt-A,89
gk3hzKydevLKZ2FVmJdt-A,181
gk3hzKydevLKZ2FVmJdt-A,97
gk3hzKydevLKZ2FVmJdt-A,1
5mJKPbzXp6PyFcIpHN4RlQ,1
5mJKPbzXp6PyFcIpHN4RlQ,22
5mJKPbzXp6PyFcIpHN4RlQ,26
5mJKPbzXp6PyFcIpHN4RlQ,3
5mJKPbzXp6PyFcIpHN4RlQ,10
jRbCgGm1cpIcBZf-vOhJvA,22
jRbCgGm1cpIcBZf-vOhJvA,1
jRbCgGm1cpIcBZf-vOhJvA,173
jRbCgGm1cpIcBZf-vOhJvA,8
jRbCgGm1cpIcBZf-vOhJvA,83
jRbCgGm1cpIcBZf-vOhJvA,5
2vPU40ZWpAfL2e5iAfJmaA,1
2vPU40ZWpAfL2e5iAfJmaA,12
2vPU40ZWpAfL2e5iAfJmaA,25
FQbLZ_N_VuinjfBFxzK3TQ,34
FQbLZ_N_VuinjfBFxzK3TQ,32
FQbLZ_N_VuinjfBFxzK3TQ,58
FQbLZ_N_VuinjfBFxzK3TQ,1
FQbLZ_N_VuinjfBFxzK3TQ,25
3RvolkfkPzFkAHKWEG0Wnw,30
3RvolkfkPzFkAHKWEG0Wnw,3
3RvolkfkPzFkAHKWEG0Wnw,16
3RvolkfkPzFkAHKWEG0Wnw,10
3RvolkfkPzFkAHKWEG0Wnw,1
3RvolkfkPzFkAHKWEG0Wnw,22
L3E-e_f-io2kcnT-hDbT4w,22
L3E-e_f-io2kcnT-hDbT4w,33
L3E-e_f-io2kcnT-hDbT4w,26
L3E-e_f-io2kcnT-hDbT4w,72
L3E-e_f-io2kcnT-hDbT4w,32
L3E-e_f-io2kcnT-hDbT4w,1
87ufxVV8RjtnLJjwjKG_nw,32
87ufxVV8RjtnLJjwjKG_nw,26
87ufxVV8RjtnLJjwjKG_nw,1
6cJQb8SEUqti-0S04e9Yow,12
6cJQb8SEUqti-0S04e9Yow,4
6cJQb8SEUqti-0S04e9Yow,1
6cJQb8SEUqti-0S04e9Yow,35
Y1pykNVnghzVSW775FjP1w,1
Y1pykNVnghzVSW775FjP1w,35
Y1pykNVnghzVSW775FjP1w,12
5Ubo-2HLRnCCo8Pnq-v-cQ,23
5Ubo-2HLRnCCo8Pnq-v-cQ,108
5Ubo-2HLRnCCo8Pnq-v-cQ,22
5Ubo-2HLRnCCo8Pnq-v-cQ,1
5Ubo-2HLRnCCo8Pnq-v-cQ,30
qJcmu67ZEQ4bd1m9Kh_T1w,1
qJcmu67ZEQ4bd1m9Kh_T1w,121
MqJlz0N3ujhtZCWnJmOpZg,3
MqJlz0N3ujhtZCWnJmOpZg,26
MqJlz0N3ujhtZCWnJmOpZg,32
MqJlz0N3ujhtZCWnJmOpZg,10
MqJlz0N3ujhtZCWnJmOpZg,34
MqJlz0N3ujhtZCWnJmOpZg,1
MqJlz0N3ujhtZCWnJmOpZg,16
YCPSELmCiZGB0xuKd558uw,1
YCPSELmCiZGB0xuKd558uw,3
YCPSELmCiZGB0xuKd558uw,10
YCPSELmCiZGB0xuKd558uw,42
YCPSELmCiZGB0xuKd558uw,25
eRHLp-PimreSNP5dR41nVg,26
eRHLp-PimreSNP5dR41nVg,34
eRHLp-PimreSNP5dR41nVg,86
eRHLp-PimreSNP5dR41nVg,15
eRHLp-PimreSNP5dR41nVg,25
eRHLp-PimreSNP5dR41nVg,11
eRHLp-PimreSNP5dR41nVg,1
hH5J-JyOWUjDvCrXBwr2Wg,99
hH5J-JyOWUjDvCrXBwr2Wg,100
hH5J-JyOWUjDvCrXBwr2Wg,1
hH5J-JyOWUjDvCrXBwr2Wg,6
hH5J-JyOWUjDvCrXBwr2Wg,43
hH5J-JyOWUjDvCrXBwr2Wg,15
hH5J-JyOWUjDvCrXBwr2Wg,22
hH5J-JyOWUjDvCrXBwr2Wg,9
47IVPsHZAA0soPvidEnNbw,1
47IVPsHZAA0soPvidEnNbw,34
47IVPsHZAA0soPvidEnNbw,25
47IVPsHZAA0soPvidEnNbw,24
j8Tp3nm8PYtO2exarX8zVg,26
j8Tp3nm8PYtO2exarX8zVg,10
j8Tp3nm8PYtO2exarX8zVg,58
j8Tp3nm8PYtO2exarX8zVg,1
j8Tp3nm8PYtO2exarX8zVg,3
j8Tp3nm8PYtO2exarX8zVg,25
j8Tp3nm8PYtO2exarX8zVg,36
LhQ_DPEESCNf-hy-GrrMdQ,51
LhQ_DPEESCNf-hy-GrrMdQ,6
LhQ_DPEESCNf-hy-GrrMdQ,9
LhQ_DPEESCNf-hy-GrrMdQ,1
LhQ_DPEESCNf-hy-GrrMdQ,76
LhQ_DPEESCNf-hy-GrrMdQ,26
yJ3PJRDGKjnsmqW7BFbB_A,58
yJ3PJRDGKjnsmqW7BFbB_A,35
yJ3PJRDGKjnsmqW7BFbB_A,1
yJ3PJRDGKjnsmqW7BFbB_A,149
yJ3PJRDGKjnsmqW7BFbB_A,16
FiQtALz4rxB-vCiq7ytrSw,29
FiQtALz4rxB-vCiq7ytrSw,1
FiQtALz4rxB-vCiq7ytrSw,49
PADyvVwZoY8waIraBOrN7g,25
PADyvVwZoY8waIraBOrN7g,32
PADyvVwZoY8waIraBOrN7g,94
PADyvVwZoY8waIraBOrN7g,1
PADyvVwZoY8waIraBOrN7g,31
h4xFP51FllJyCReUnzH6Ug,25
h4xFP51FllJyCReUnzH6Ug,4
h4xFP51FllJyCReUnzH6Ug,1
JDBjHAYQozrnkaph5XQTTg,1
JDBjHAYQozrnkaph5XQTTg,0
JDBjHAYQozrnkaph5XQTTg,22
JDBjHAYQozrnkaph5XQTTg,107
1lOOo2L-Q9jvJAs-nN9dlQ,1
1lOOo2L-Q9jvJAs-nN9dlQ,182
1lOOo2L-Q9jvJAs-nN9dlQ,15
5tSloJbLGvllqnn9neahLw,30
5tSloJbLGvllqnn9neahLw,22
5tSloJbLGvllqnn9neahLw,16
5tSloJbLGvllqnn9neahLw,1
5tSloJbLGvllqnn9neahLw,108
NO6mSRC0hE-cl7CwdRPxmA,1
NO6mSRC0hE-cl7CwdRPxmA,19
JXXjN3mw4zKdBTpRtVQKcg,1
JXXjN3mw4zKdBTpRtVQKcg,12
Vg48ETIyEP9MALSqfDLGmA,1
Vg48ETIyEP9MALSqfDLGmA,32
Vg48ETIyEP9MALSqfDLGmA,22
Vg48ETIyEP9MALSqfDLGmA,30
Vg48ETIyEP9MALSqfDLGmA,31
0wX-W6ljNl0qJVEaE3tEbQ,31
0wX-W6ljNl0qJVEaE3tEbQ,15
0wX-W6ljNl0qJVEaE3tEbQ,32
0wX-W6ljNl0qJVEaE3tEbQ,1
MsWmW4SkisV0uJIBxeNstA,1
MsWmW4SkisV0uJIBxeNstA,22
MsWmW4SkisV0uJIBxeNstA,15
MsWmW4SkisV0uJIBxeNstA,16
MsWmW4SkisV0uJIBxeNstA,23
MsWmW4SkisV0uJIBxeNstA,42
MsWmW4SkisV0uJIBxeNstA,30
vJLbVnnZFb_kiUMjGIWsSg,22
vJLbVnnZFb_kiUMjGIWsSg,1
vJLbVnnZFb_kiUMjGIWsSg,32
vJLbVnnZFb_kiUMjGIWsSg,30
vJLbVnnZFb_kiUMjGIWsSg,31
_vpIEol9cEn3Y3KLpwbGkg,25
_vpIEol9cEn3Y3KLpwbGkg,15
_vpIEol9cEn3Y3KLpwbGkg,41
_vpIEol9cEn3Y3KLpwbGkg,1
_vpIEol9cEn3Y3KLpwbGkg,9
_vpIEol9cEn3Y3KLpwbGkg,43
_vpIEol9cEn3Y3KLpwbGkg,6
_vpIEol9cEn3Y3KLpwbGkg,32
_vpIEol9cEn3Y3KLpwbGkg,115
_vpIEol9cEn3Y3KLpwbGkg,58
cg-5DuEk0AMzuILNx8FGtg,1
cg-5DuEk0AMzuILNx8FGtg,33
cg-5DuEk0AMzuILNx8FGtg,16
cg-5DuEk0AMzuILNx8FGtg,26
BnbHihkBM50Xq-uBy5bpcg,50
BnbHihkBM50Xq-uBy5bpcg,97
BnbHihkBM50Xq-uBy5bpcg,1
BnbHihkBM50Xq-uBy5bpcg,29
BnbHihkBM50Xq-uBy5bpcg,16
_CYSduKMEb9c_q2zX63dmQ,0
_CYSduKMEb9c_q2zX63dmQ,1
FzlicQyHeIbLGreKpfrOmw,22
FzlicQyHeIbLGreKpfrOmw,72
FzlicQyHeIbLGreKpfrOmw,1
FzlicQyHeIbLGreKpfrOmw,32
JdY3_VeTm-dC3MG6Uzi1Lg,12
JdY3_VeTm-dC3MG6Uzi1Lg,4
JdY3_VeTm-dC3MG6Uzi1Lg,1
JdY3_VeTm-dC3MG6Uzi1Lg,35
O4pbnpQYTSifS9plCU06ig,12
O4pbnpQYTSifS9plCU06ig,25
O4pbnpQYTSifS9plCU06ig,35
O4pbnpQYTSifS9plCU06ig,1
tb7o44eBlw-mLux6ODIXGA,23
tb7o44eBlw-mLux6ODIXGA,1
tb7o44eBlw-mLux6ODIXGA,72
tb7o44eBlw-mLux6ODIXGA,22
UGHVZSx-t_bVeMfFE-MYwQ,1
UGHVZSx-t_bVeMfFE-MYwQ,0
zXQ2dEqAmUQfacYCZLehpQ,1
zXQ2dEqAmUQfacYCZLehpQ,32
zXQ2dEqAmUQfacYCZLehpQ,31
Gu_CWWSWsd37hpJyEHmgTQ,1
Gu_CWWSWsd37hpJyEHmgTQ,12
jeL2UXjzEqjAj9hXhIdagg,81
jeL2UXjzEqjAj9hXhIdagg,175
jeL2UXjzEqjAj9hXhIdagg,9
